$startl$,dossier,guideline,PDF link ,study: Acute toxicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,In vivo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,non OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,Endpoints ,,,,,,,,grading of lesion,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability,,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,$endl$
$startl$,,,,target organ at necroscopy,observations and recording,dose descriptor ,dose descriptor unit,moribund or dead animals prior to study termination ,mortality rate,conclusion,,,,test substance ,,,,,,,,,,,,test species in in vivo study,,,,,,,,,,test conditions acute txicity,,,,,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,preliminary test,Klimisch score,Ref. in dossier,,,,,Observations ,,,,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead  male animals prior to study termination,mortality rate in males,moribound or dead  female animals prior to study termination,mortality rate in females,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test,klimisch score,ref. in dossier,,,,Observations ,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,klimisch score,ref. in dossier,,,,Observations ,,,LC50 ,LC50  unit ,95% confidence interval ,LC50 male,LC50 female,moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,,,Experimental animals,,,,,,,,,,,Test conditions,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test ,klimisch score,ref. in dossier,,,$endl$
$startl$,hydroxypropyl bis(n-hydroxyethyl-p-phenylenediamine) HCl,OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_011.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"the animals were observed daily for 14 days. bodyweights were recorded weekly and macroscopic abnormalities were recorded at autopsy. body weight gain of surviving animals was comparable to historical control data. the study authors concluded a LD50 of 2186 (1797 – 2965) mg/kg bw, with comparable toxicity in the males. clinical signs were reported in some animals of all dose groups from 30 minutes after dosing, and included: hypoactivity, sedation, piloerection and dyspnoea.  lateral decubitis was observed in one male animal. recovery was complete by day 5 for the males.",there were no macroscopic abnormalities at autopsy or in the animals found dead during the study. ,no histological examinations were performed,"the animals were observed daily for 14 days. bodyweights were recorded weekly and macroscopic abnormalities were recorded at autopsy. no histological examinations were performed.body weight gain of surviving animals was comparable to historical control data. the study authors concluded a LD50 of 2186 (1797 – 2965) mg/kg bw, with comparable toxicity in the males. clinical signs were reported in some animals of all dose groups from 30 minutes after dosing, and included: hypoactivity, sedation, piloerection and dyspnoea. recovery was complete by day 7 for the females. ",there were no macroscopic abnormalities at autopsy or in the animals found dead during the study. ,no histological examinations were performed,2186,1797 – 2965,,,yes,"at 2000 mg/kg bw, the mortality was 60% (3/5).  all deaths occurred within 30 minutes of dosing, except for one male (day 3). ",yes,"no mortalities were reported in the 1100 and 1600 mg/kg dose groups. at 2000 mg/kg bw, the mortality was 40% (2/5). four of the five females died after the dose of 2600 mg/kg bw.  all deaths occurred within 30 minutes of dosing, except for one female dosed at 2000 mg/kg bw (day 3). ",a121 was found to be moderately toxic to non-toxic via the oral route.,,,,,,99.8,,pil.4X,test substance: imexine oax in aqueous solution ,,rat/sprague-dawley,,,,,,,,f & m,,10,,"1100, 1600, 2000, 2600;  2000 ",mg/kg bw in females; in males,10,,gavage,,,14,,,,,yes,groups of 5 male and 5 female rats received a single dose of test substance by gastric gavage at 2000 mg/kg bw in a limit test,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxypropyl bis(n-hydroxyethyl-p-phenylenediamine) HCl,OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_011.pdf,,"the animals were frequently observed during the hours following treatment and, thereafter, at least daily for a period of 14 days (clinical signs, mortality, body weight gain). a necropsy was performed on each animal killed at the end of the study. a necropsy was performed on each animal killed at the end of the study. at 2000 mg/kg no mortalities were reported. no changes in body weight gain or clinical signs - except for hypoactivity (in 1 out of 10 animals at 4 and 6 hours after treatment) - were observed. no cutaneous reactions were noted. there were no macroscopic anomalies at autopsy.",,,no,,a121 was found to be non-toxic via the dermal route,,,,,,,,99.8,,,,pil.4X,,test substance: imexine oax,,rat/sprague-dawley,,,,f & m,,,,10,,2000,mg/kg bw,,,yes,,"semi-occlusive dressing, moistened compress",,,,,,,,,,24,14,,,,,yes,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,basic red 51,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_067.pdf,,"clinical observations observed prior to death included hypoactivity, recumbency, irregular respiration, ataxia, and squinted eye. the 2 males from the lowest dose (500 mg/kg bw) survived until the scheduled sacrifice and gained weight during the course of the study. clinical observations in these animals included hypoactivity, irregular respiration, ataxia, squinted eyes, discoloured urine, faecal stains, and/or few faeces. most of these findings were resolved by day 3. at necropsy, no visible lesions were noted in the two males that survived in the 500 mg/kg dose group. in the animals that died, macroscopic findings involved the stomach, caecum, ileum, duodenum, jejunum, and/or colon. these were discoloured and/or distended filled with purple, red, or pink fluid.",,,yes,"most animals, except one female and 2 males at the lowest dose (500 mg/kg bw), died within the first 24 h of the experiment. the female died on day 1",,,,,,,,,,,97.2,,029753 a8aa,,test substance: mip 2985,,rat/crl:cd (sd)igs br,,,,f & m,,,,"4 , 10 ",,"500, 1000, 1500, 2000",mg/kg bw,single dose,"yes, gavage",,,,,,,,,,,cell culture grade water,,,14,,,"in a dose-limit test, the test substance was dissolved in cell culture grade water and administered by gavage as single doses of mip 2985 at 2000 mg/kg bw (5 rats per sex). the treatment-related mortality occurred at this dose. thus additional dose levels (500, 1000, 1500) were tested on 2 rats per sex per dose.",,yes,,,,,"4 animals(3 low doses), 10 animals (highest dose)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,basic red 51,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_067.pdf,,"3 males, including the two that died on day 1, were hypoactive and had roughened haircoat within 4 hours. macroscopic findings of the 2 males that died showed discoloured and/or distended stomach, caecum, ileum, duodenum, jejunum and bladder filled with purple, red, or pink fluid. 1 female was hypoactive and had liquid and/or mucoid faeces within 4h post-dosing. all surviving animals gained weight and showed no post-mortem anomalies at the end of the study",,,yes, 2 males receiving 500 mg/kg bw died on day 1. all other animals survived until the end of the experiment. ,,,,the acute oral LD50 was considered to be between 250 - 500 mg/kg bw in females and between 500 - 1000 mg/kg bw in males,,,,,,,97.2,,029753 a8aa,,test substance: mip 2985,,rat/ crl:cd (sd)igs br,,,,f & m,,,,5,,"250, 500",mg/kg bw,single dose,"yes, gavage",,,,,,,,,,,cell culture grade water,,,14,,,"in this small range-finding study, dosages were reduced.",,yes,,,1,,"5 male animal (high dose only), 5 female animal (low dose only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,basic red 51,OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_067.pdf,,"scoring time: the initial dermal irritation was scored and recorded 30 minutes after bandage removal on day 1. additional dermal irritation readings were performed for each animal on days 3, 7, 10, and 14. all animals were examined for clinical signs of ill health or mortality immediately post-dose and approximately 1, 2.5 and 4 hours post-dose, and daily thereafter. body weights were recorded pre-dose on the day of dosing (day 0), and on days 7 and 14, and prior to sacrifice on day 15 (fasted). a curtailed gross examination of the cervical, thoracic and abdominal viscera was performed. signs of clinical toxicity included chromodacryorrhea and/or red nasal discharge. findings were first noted 4 hours post-dose and were resolved by day 2. signs of dermal irritation included desquamation (slight scaling) in all males on day 3 and in one male and one female on day 7. there were no signs of dermal irritation at any observation interval in any of the remaining animals. all animals gained weight during the course of the study. No visible lesions were noted in any of the animals at necropsy",> 2000mg/kg bw,"LD50, mg/kg bw",no,,mildly irritating to the skin when applied dermally at a dose of 2000 mg/kg bw. there were also minor systemic effects. the acute dermal LD50 is greater than 2000 mg/kg bw,,,,,,,,,,97.2,,029753 a8aa,,test substance; mip 2985,,rat/ crl:cd (sd)igs br,,,,f & m,,,,20,,2000,mg/kg bw,single,,yes,on the back from scapula to iliac crest and half way down the flank on each side,occluded,hair was clipped the day prior to testing,,,,,,,moistened with distilled water,,24,14,,,,the untreated skin of each animal served as the control.,yes,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1,5-naphthalenediol",OECD 423,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_033.pdf,,animals were subjected to daily observations and weekly determination of body weight. macroscopic examination was performed after terminal sacrifice. hunched posture and piloerection were noted in all animals on day 1. two males showed piloerection on day 2. the body weight gain shown by the animals over the study period was considered to be normal. no abnormalities were found at macroscopic post mortem examination of the animals.,,,no,,the oral LD50 value was established to exceed 2000 mg/kg bw,,,,,,,,,,> 99.9 ,,820211/01,,"test substance: 1,5-naphtalenediol",,"rat/wistar strain crl:(wi) br (outbred, spf-quality)",,,,f & m,,,,6,,2000,mg/kg bw,single dose,"yes, gavage",,,,,,,,,,,propylene glycol,,,15,,,,,yes,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1,3,5-triazine, 2,4,6-tris(1,1'-biphenyl)-4-yl-",OECD 423,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_070.pdf,,"in 2/6 animals, body weight was slightly reduced. the body weight gain of the other animals was not affected by treatment with the test item. at necropsy, no apparent abnormalities were observed in any animals.",>2000 ,"LD50, mg test substance/kg bw, corresponding > 1000 mg eth50/kg bw.",no,,"under the conditions of this study the median lethal dose of the test substance after oral dosing was found to be greater than 2000 mg test substance/kg bw for female rats, corresponding to greater than 1000 mg eth50/kg bw.",,,,,,,,49.5 % of the active uv  filter eth50,test substance in  0.5% methylcellulose ,,,krg328-2,nano-sized material. particle size: d(0.5) = 81 nm. total particles dosed: 5.8x1014. surface area of particles dosed: 13.7 m2.,test substance: fat 65'080/e,,rat/ sprague dawley,,,,f,,,,3,,2000,mg/kg bw,single,"yes, gavage",,,,,,,,10,,,purified water,,,14,,,,,yes,,,1 (subm 3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1,3,5-triazine, 2,4,6-tris(1,1'-biphenyl)-4-yl-",OECD 403,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_070.pdf,,"the first satellite group was sacrificed about 14 hours post end of exposure for bronchoalveolar lavage fluid (BALF) and plasma sampling, the second group was assigned to interim pathology at approximately 24 hours post end of exposure (test day 2), and the third was assigned to pathology at 14 days post exposure (test day 15). all animals were observed for clinical signs and mortality during and following the inhalation exposure, i.e. until interim sacrifice or over a 15-day observation period. body weights were recorded before exposure on test day 1 in all animals and during the observation period on test days 4, 8 and 15 in all animals assigned to be sacrificed on day 15. the BALF examinations comprised total and differential cell counts and the determination of total protein, TNF-α and IL-6. in addition, total protein was determined in blood plasma from the animals assigned to BALF sampling. pathology examinations comprised complete macroscopic pathology, the determination of lung weight and histopathology of the lungs and tracheobronchial lymph nodes on days 2 and 15. test item: MMAD: 1.2 µm; median droplet volume cm³: 9.05E-19; number of particle a.i./L: 1.15E+12; approx. surface area (m²) / L: 0.0275. placebo: MMAD: 1.08 µm; median droplet volume cm³: 6.60E-19; number of particle a.i./L: --; approx. surface area (m²) / L: --. clinical signs attributable to treatment with the aqueous placebo dilution or test item dilution did not occur and no premature deaths occurred during the study. in BALF collected at about 14 hours after end of exposure the total cell count (mainly macrophage and neutrophil numbers), TNFα and total protein were considerably higher in both sexes of test item-treated animals than in placebo control animals, while total protein levels in plasma did not distinguish the two groups. the changes in BALF were consistent with the histopathology findings of granulocytic infiltration in alveolar wall and lumen, diffuse alveolar histiocytosis and alveolar lining cell activation seen in all test item-treated animals assigned to interim pathology at approximately 24 hours post end of exposure (test day 2). increases of total cell count, TNFα and total protein in BALF and of absolute and relative lung weight, and the histopathology findings of granulocytic infiltration, diffuse alveolar histiocytosis and alveolar lining cell activation seen in the test item group on test day 2 were attributed to the treatment with the test item. increase in neutrophil numbers in BALF on test day 2 was considered to be indicative of an inflammatory reaction. the study authors considered the findings noted in test item-treated animals on test day 2 to represent an acute clearance reaction to the lung burden of test item. this is further supported by the absence of these findings by test day 15. this response is well documented for particle exposures to lung (stone et al. 2007) and the cellular response is not characteristic of immunologic response profiles reflected in the low numbers of lymphocytes at day 2 and their absence histologically at day 15 (holt, p. et al. 2008) .",,,no,,"the applicant argued that such pulmonary inflammatory responses are not expected with use of eth50 in sunscreens or other products from spray-on dispensers. spray applicators are generally pump-type dispensers with some increase in marketed products using fine-spray aerosol type dispensers. in each of these applicators, the droplet sizes (aerosol) are designed to be at least 30 times larger than those used in this rat inhalation test. according to durand et al. (2007), sunscreen sprayable formulations should be dispensed with droplet size of more than 30 µm (mmad) with not more than 1% of droplets of aerodynamic diameter at or below 10 µm. the authors concluded that for nanosized eth50 the inhalation LC50 is greater than the highest technically achievable aerosol concentration level of 4.976 mg formulation/L air, or greater than 0.4976 mg eth50/L air, according to this study’s results with mmad of about 1.2 µm. a notable but reversible lung inflammatory response occurred which is considered a normal non-allergenic type response to particle exposures.",,,,,,,,"47.6 % of the active uv filter eth50,  the target concentration as active ingredient of uv filter eth50 was 10%. ",the test item and the placebo were prepared as aqueous dilutions at a ratio (w/w) of 20% fat65’080/f or 20% fat65’080-placebo plus 80% purified water,,,lot04122fc7,nano-sized material. d(0.5)=109 nm. two gravimetric measurements of particle size distribution during exposure indicated mass median aerodynamic diameters (MMADs) and geometric standard deviations (GSD) of 1.23 µm (GSD 2.13) and 1.27 µm (GSD 2.19). the particle size distribution was determined twice during each exposure using a mercer 7 stage cascade impactor (model 02-1300).,test substance: fat 65'080/f. ,,rat/ wistar [hanrcc:wist(spf)] ,,,,f & m,,,,30,,"4,976","chemically determined mean aerosol concentration of 4.976 mg of a formulation containing 10% eth50/L air (s.d. ± 0.513 mg/L air, n = 4), equivalent to a gravimetrically determined mean concentration of 0.602 mg eth50/L air (s.d. ± 0.059 mg/L air, n = 4). ",,,,,,,"yes, nose only flow-past",,,,,,,,4,14,,"the observed effects are similar to those observed upon inhalation of particulate materials in general including some nano-particles. however, the massive influx of neutrophils and the increase of macrophages by approximately a factor 2 cannot be considered to be merely a mild inflammation after inhalation of particles. none of the results in the cited reference stone et al. 2007 supports this conclusion. in contrary, these results presented here clearly indicate a strong inflammatory response of the host. the fact that even on day 15 a few parameters differed from those of the controls confirms this strong adverse reaction after inhalation of eth50 (109).",,"an additional group of 15 males and 15 females was exposed to an aqueous dilution of the control item, fat 65’080placebo, at aerosol generation conditions similar to those used for the test item ",yes,,,5 (subm 3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1,3,5-triazine, 2,4,6-tris(1,1'-biphenyl)-4-yl-",OECD 423,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_070.pdf,,"at 200 mg/kg bw, no clinical signs were observed. at 2000 mg/kg bw, piloerection and dyspnea, together with hypoactivity in females, were observed in all animals on day 1. when compared to historical control animals, a slight reduced body weight gain was recorded in 2/3 males given 200 mg/kg bw during the first or second week of the study. at 2000 mg/kg bw, a reduced body weight gain was noted in 1/3 females during the second week of the study. the overall body weight gain of the other animals was not affected by the treatment with the test substance.",,,,,under the conditions of this study the median lethal dose of the test substance after oral dosing was found to be greater than 2000 mg/kg bw for male and female rats.,,,,,,,,,,> 98,,eth  50/129b,,test substance: fat 65’080/a,,rat/ sprague dawley,,8,w,"m , f & m",,,,"3, 3+ 3",,"200, 2000 ","mg/kg bw in group 1 and 2, respectively",,"yes, gavage",,,,,,,,10,,,methylcellulose,0.5,,14,,,,,yes,,,1 (subm 1) annex 1,,"group 1: 3, group 2: 3+ 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1,3,5-triazine, 2,4,6-tris(1,1'-biphenyl)-4-yl-",OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_070.pdf,,a white coloration of the skin was noted in all animals on day 2. no other cutaneous reactions were recorded during the study.,,,,,"under the experimental conditions of this study, the median lethal dose of the test substance after topical dosing is higher than 2000 mg/kg bw in rats. no signs of toxicity were observed at this dose. ",,,,,,,,,,> 98,,eth  50/129b,,test substance: fat 65’080/a,,rat/ sprague dawley,,8,w,f &m,,,,10,,2000,mg/kg bw,,,yes,10% body surface,"hydrophilic gauze pad, under semi-occlusive dressing and restraining bandage ",,,,,,,,,,24,14,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1-hydroxyethyl-4,5-diamino pyrazole sulfate",OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_079.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the animals were checked daily for mortality and clinical signs. body weights were recorded at start and on days 7 and 14. no mortality or any clinical signs of systemic toxicity were recorded in the test animals. orange coloured urine was observed in all animals. body weight gain was within a normal range.," in one male, large mesenteric lymph nodes and a grey-white covering on the spleen capsule were noted",,the animals were checked daily for mortality and clinical signs. body weights were recorded at start and on days 7 and 14. no mortality or any clinical signs of systemic toxicity were recorded in the test animals. orange coloured urine was observed in all animals. body weight gain was within a normal range.,,,>2000,,,,no,,no,,the acute oral LD50 in rats was greater than 2000 mg/kg bw,,,,,,99.1,,gst 4-20079,test substance: da 010894,,"rat/ him: ofa, sprague dawley, spf",,,,,,,,f & m,,10,,2000,mg/kg bw,10,single, intubation ,deionized water,,14,,,,,yes,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"1-hydroxyethyl-4,5-diamino pyrazole sulfate",OECD 403,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_079.pdf,,"treatment-related effects included a slight to moderate decreased breathing frequency during exposure, grey discoloured areas on the lungs in half of the animals at necropsy, and discolouration of the fur of the animals, which was visible from just after exposure until necropsy 14 days later.",,,no,,the 4 h LC50 value of an aerosol of the test substance was larger than 5.24 g/m³ for both sexes,,,,,,,,,,99.8 ,,et046,the test material was milled before use to obtain an mmad in the range of 1-4 µm. the mass median aerodynamic (mmad) size of the particles in the test atmosphere was 3.3 µm and the distribution of particle sizes had a geometric standard deviation of 1.8. ,test substance: 18247 pyrazol ,,rat/wistar (crl:[wi]wu br),,,,f & m,,,,10,,5.24 ± 0.31,g/m³,single,,,,,,yes,,,,,,,,4,14,,,,,yes,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"2,4-diaminophenoxyethanol dihydrochloride and sulfate",OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_035.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"clinical signs and mortality were checked daily for a period of 14 days following the single administration of the test item. the animals were checked for body weight gain on day 1, 8 and 15 and were subjected to necropsy. hypoactivity or sedation and piloerection were noted in all animals on day 1.  body weight gain in surviving animals was not affected by treatment with the test substance. no apparent abnormalities were observed at necropsy in all animals.", no apparent abnormalities were observed at necropsy in all animals.,,"clinical signs and mortality were checked daily for a period of 14 days following the single administration of the test item. the animals were checked for body weight gain on day 1, 8 and 15 and were subjected to necropsy. hypoactivity or sedation and piloerection were noted in all animals on day 1. lateral recumbency and tonic-clonic convulsions were also observed in two animals on day 1, one of these animals was found dead a few hours later. hypoactivity or sedation and piloerection persisted in the surviving animals up to day 3 or 4; dyspnoea and unsteady gait were recorded in the surviving females up to day 3.  body weight gain in surviving animals was not affected by treatment with the test substance.", no apparent abnormalities were observed at necropsy in all animals.,,≈ 1000,,,,yes,one male was found dead on day 2,yes,"two females were found dead on day 2, another female died on day 1 after a lateral recumbency and tonic-clonic convulsions ","under the experimental conditions, the LD50 of the test item was close to 1000 mg/kg bw, since a single dose of 1000 mg/kg bw induces death in 1/5 male and 3/5 female rats.",,,,,,99.6,,101297,"test substance: imexine oaj, test substance 2952 ",,rat/ sprague dawley ico:ofa-sd (iops caw) ,,,,,,,,f & m,fasted,10,,1000,mg/kg bw ,,single,gavage,,,14,,,,,yes,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"2,5,6-triamino-4-pyrimidinol sulfate",OECD 401 ,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_185.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no mortality occurred. no clinical signs of toxicity were observed. the body-weight gain was not affected adversely during the study period,the macroscopic examination at terminal necropsy revealed no organ alterations,,no mortality occurred. no clinical signs of toxicity were observed. the macroscopic examination at terminal necropsy revealed no organ alterations. the body-weight gain was not affected adversely during the study period,the macroscopic examination at terminal necropsy revealed no organ alterations,,>2000,,,,no,,no,,the LD50 of the test substance administered to rats by the oral route was >2000 mg/kg bw,,,,,test substance homogenised in the vehicle ,,,,"test substance: 4-OH-2,5,6-triamino-pyrimidine sulphate",,rat/hanIbm: wist,,,,, 205-214,171-179,g,f & m,,10,,2000,mg/kg bw ,,single,gavage,corn oil,,14,,,,,yes,,3,1 (submission 1),guideline: oecd & eec 84/449/eec part b.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
